Username,Comment
@naturalbeautywithwellness9891,Vese social media reela Or tik tok ki vjah se ese bhot se ese song h jo dubara se famous ho gye jo apne time pr nhi hue the 🥰
@anshulkumar1792,Who is here after Instagram reel❤️🚩✴️
@_kanchan_singh_,"I'm listening this for ""ohdi ankh bhi kamini, mera dil vi kamina"" ❤😂
Just heard it on reels and I'm here🤣"
@princevns2238,"Legends are searching for the moment "" 2:45 """
@Lebradogboronu,Instagram main sun kon kon aaya YouTube
@Devesh-j9u,Aaya tha iski _famous line sunne par pura gana pasand aa gya💯💯💯😍
@sachinkumar-qx8ts,Everyone is busy in calling himself a Legend 😂
@ShivamGupta-sx2wt,❤️❤️
@sahilsharma-yv8wp,2:45
@Oyeabhimanyu,Aaisa legend log ko kyu ni log dekhta aacha hai aap jaisa talent bollywood  ma ni aaya ni to bekar kardeta❤️
@adityaboss5090,I love song
@sagarnegi8659,Who ise here in 2021
@anujmeghre5869,Who came here after reels😅😅
@BOSSGAMING-cl9bm,One of my fav song jab bhi mera mood bohot acha reheta he tabhi me ye song sunta hu 😁😘❤️
@tanujkandari5070,Legends listen this song by insta reels
@ashishsidar8069,Kon kon instagram se aaya hai like kro 😅❤️❤️
@SatyamKumar-ss2ju,I like this tune very well and that singer voice is too much good and he and she are looking good that singer is looking good in white shirt and that girl dancer is looking good in black cloth 🤫🤫👌👌
@Neha_Thakur631,Who is  listening this song in 2021..😄😊
@AniketKumar-yv5mc,Bhaiyo aap jin sabdo ko sunna chahte ho bo 2:40 se shuru hote hain
@pankajwasnik2740,5 ghante se yahi sun rha hu ❤️❤️❤️ man nahi bhar rha hai 4 baj gaye
@leo09shersingh,❤️ Agar yeh song hindi me aa jaye to double dhamaka karde 🔥
@harrsshhvardhhan,😂😅
@kamleshkarangiya6762,2.47 is for non punjabi
@alfikhan3679,Fantastic song 👌
@vishvajeetsingh94,20 aug 2021♥️✌️🤙
@himanshusaini3263,Insta se aaya hu yha 🤪
@xsonusharmax,"Who all came here to listen ""Ohdi ankh vi kamini mera dil vi kameena"" 😁😂"
@shriomdixit2261,Phle k video song me ldkiya kitni achi or full dress me rhti thi...kitni achi lagti thi
@vinaygupta9207,Tranding me hai bhai
@chouhan_ishant,2:45 thanks me later😂❤️
@GRAND_FAMILY_GAMING,Legends are listening this song in 2021 😂😂
@ekcreation9752,🥰🥰🥰
@vabbysfacts7514,Aaj aaya isko fr sunne😍
@balarammalik5605,2.47
@VLOG-tc2rf,1:27 line is the best
@enjoylifeyoutube,Sala ye gaan ham 90s vale kese chuk gaye dekh nahi paaye
@Rony_45,2:46🙏👍👌👌
@shivamjassi24,Aajo aajo insta reel se sunne walo aajo...😂😂😛
@suhailmaxwell6619,2 millionth viewer 😎
@Am_it5947,Bass yahi  samjh aaya 😅👌👌😍  ohhdi  ankh bhi kamini mera dil bhi kamina
@laibairshad1089,Any one lisng this song 2021
@aqsakhan7625,Oo kitne cute ❤️ dimple padte hai bro ko. 😉
@soumyaranjanbal9833,5:40
@decembertojune,2:45 to 2:52 line ♥🌍!!
@Aarya_pandey6,I didn't listen this 🎵but when l ♥ listened to this it's great😊... I wanna add some line for His singer... That's his dimple is so cute... U r🔥 great👍 keep it up.... Really this is gud song 🎵not for that line ..... Besides that all song🎵 is the bestest 🔥♥🤞
@everythingz,Who came after instagram reel
@ritunaruka6642,Ohdi ankh....line at 2:49 ...thanks me later
@kumaralok8587,Who can after listening on Instagram reel
@vickykumar4054,Lovely song hit super
@misterinsta6140,*Kon kon ye gana 2021 me sun rhaa hai* 🤣🤣🤣
@its_dk_official8883,Legeñds watching in 2021 from reels
@ammyrottweilershorts8150,Insta reel se kon aya h 😂
@ramswaroopkewat2567,Great song 🥰🥰🥰🥰
@RaushanKumar-eg1no,NYC👌
@rajkumarnishad9430,Wow kya song hai yar
@dependrakumar5462,Kaun kaun insta reels ke bad Aaya gai
@gamersh.q4730,"Kise pata the ke 7 saal baad iska number lagega 
Abhi ye singer singing chod diya hoga...😂😂😂"
@kaverijadhav3850,Lovely song👌👌👌
@paarthh19,Ye song meri gym pe roj bajta hai 🥲
@akshaybaliyan6783,How is here after insta reels
@udesshhh,2:44 jo sunne aaye ho wahi h❤️
@yogi098,This song was released 7 years ago and I'm listening this song today😌😍
@ritiksah9135,Kon kon 2021 me is gane ko sunn raha hai ❤️
@ashuwwe1027,Salute to those who are watching listening this song after seeing on Instagram reels🤣🤣
@tachgamers8798,Kun kun instagram pe ye gana soon k ye video dekha 😅😂😂
@Dinesh00270,"Legends. Watching this video
2021. August 😎👍"
@Jeetseth-x9b,Music very nice 👌 👌👌👌👌👌👌👌👌
@anshikakashyap7441,Kon kon is gaane ko Instagram reels mein dekhne k bd aaya haii?😂😂
@Rahulvlog0224,"What you are here for is at 2:44
Thank me later..!"
@ShekharKumar-pj1fm,"Who came here after listening the line teri ankh b kamini mera ankh b kamina from instagram reels...
Like here"
@chemburbaba1253,"It is @2:45 , you all searching for 😂"
@rkbr3852,Anyone after insta reels 😄😃😎
@shivammishra4771,Nice song
@matakebhajan786,Sira 🥰
@vaibhavsuryawanshi2460,2021 mai kon kon sun rha hai ...💝
@Wnisania,Who is listening this song in 2021 🤣
@anythingineverything854,Who wtching after 7 years
@Sahil87899,I'm listening after 6year
@RahulKumar-po7bg,Kon log ye gaana August 2021 me sun raha hai
@thegamingschool9509,2:44 legends are waiting for this track
@Jimmy_ee,02:45
@ishaansinha6660,😘😘😘❤️❤️❤️❤️
@pinkiezvishwakarma8188,Wow😍😍😍😍😍😍😍
@CaptainNeerajsingh_Sikarwar,2:45
@suklalmunda2999,Mst
@deepakdas2528,Aiah song insta reels se mila hai
@dr.mayankkumar2314,what u want to listen is at 2:45 🙂
@machandiputrrammurtisharma5028,Tere bhi ta honi pen yr kise di pen noo ptola dada y koi teri pen nu bji keda hona ptola yr hor bhi ta ga skda ji kuch yr
@komalsingh-86-k,Kon kon sorts sun kar aaya hai🤩🤩🤩🤩
@abhayarjariya,My crush name is pooja
@sidsingh1493,2:45 the line you came for
@Rohitpandey-dc4ji,Legends are watching in 2021..❤️ ❤️ ❤️ ❤️
@uditsharma6155,Go to 2:42 ....thanks me later 😁😁
@reels8339,Awesome
@gamingtime6537,Bhaiyo in sir se kaise contact ho Sakta hai
@payalsingh6322,Very good song
@snehprakash6460,Reels dekhne ke Baad kon kon aaya hai...
@aishapiyu9802,Use headphones for best tuning.. Amazing song
@AbhinavKumar-qx4xv,Kon kon reels se sunn ke aaya hai like karo. 😂😂
@prashantkarothiya857,Namar sir we want this pooja & patola version 2.0..back again .. ❤️❤️🙏🏻🙏🏻
@closenannu4922,M toh insta pe sun k aaya hu😅
@shubhanshubharti9417,Kon kon Instagram reel dekh kr ae song sunne aaya?
@abhishekkumarmishra1797,Don't time pass 2 : 44 time
@rishikhandelwal5467,"2:40 





























































Thnx krdo fir ab"
@avinashpandey1970,"This song is trending on Instagram then I listened this song,then I like it"
@timelessrathi708,Pooja ki choti bhen ka number milega 😂😂😂
@Thor_gurjar,Me to Instagram se aaya hu song sunne🤝🙏
@nehamali2003,nice song
@instagramreels25M,Who is come from Instagram 🤣
@sunilchoudhary3614,Att bahi
@vijendarchawad7275,Nice Song
@ritik..yadav..1987,It's wonderful..✓
@SureshKumar-zs8uy,I love song
@kishanGaming5k,Hii
@danyalhassan6276,Kon kon reels pe sun ke Aaya h😂😂
@NoxSagar,Can u imagine I listen this song after 7 years...... how funny....
@owncreativity5080,Who is the remember insta reels after search this song 🤓
@harshit_shukla,7.9k  are Pooja's brother 😌
@iamgaurav,Now instagram chose to viral this song again... ❤️❤️❤️
@Newsgirl83,😁😁
@gaurityagi5237,Instagram reels sa kon kon ha hit like 😂
@kartikpandey690,At 2:45👍
@motilalkushwaha1722,"After hearing on Moj. 
I'm here 💯"
@ritikasinghkharod352,Sire da patola h pooja di choti bhen bhai😆😆
@everythingfc4004,One line is better than Tony Kakkar's whole career.
@sabir609,Bahut pyaara sweet voice hai singer neutral wah bahut khubsurat song 🎵 😍  mera dil khus ho jata hai ye song sun ke ..
@indiaali1774,Bahut achha song
@SahilKumar-fh4pr,Save your time and skip to 2:44 . 🤣🤣😂😂
@SahilKumar-fh4pr,"Aur batao....
#Reels dekh ke aaye ho ? ......🤣🤣😂😂"
@dilipkumar5956,Real panjabi love u from rajasthan
@INDRAME1,Love this song
@Rohit95287,Supar
@neerajsharma-wf4zd,Insta se kon kon aya ye song sunne k liye
@vishalsoni5046,50 million hoga ab
@vishnukumarojwani4928,Magical words at 2.45 😁😁😁
@anuragshuklapbh7377,इंस्टा रील से इस गाने की एक लाइन सुनकर इधर आए लोग हाथ उठाए 😂😂
@aashudhalwal8371,2:40
@ankitdingoliya4108,My fav song
@fitness856,Kon kon instagram se aya hai
@chandanrajput2311,Legend listening this song after 7 years🥰😘👌👌👌👌👌
@kanchan_sengar,Reels se kon aaya
@khantannu5143,Kon kon yaha insta reels dekh kar aya HH😂😂😂
@singerff586,Reels walo Ki attendance
@goalclear573,O bhai gajab hai yaar
@killer__GURJAR__RAJ,Only legend listing song August 2021 😉😉😉❤️😀
@lalitkumar-ms2rt,Aa gye 2021 me gana sunne
@mgthoughts6342,School vele baal sbah te gaya c eh gana sir ne  sara gana gaun ni ditta ... 😅
@Naveenkumar.B2,"From insta.
I can't believe this song is 7 year old............ 😀"
@TeraBaaapHu,2.44
@rudrasharma6189,Jo khaali ya sunna aaya ha odi aankh vi kaamini mera dil vi kamina aa vo sodha 2:45 par pahuch jaaye
@rudrasharma6189,Kisna sidha Instagram sa sidha yha aaya ha
@ArmanKhan-jv3sb,Pp
@ankitbhardwaj69,00:00 se 2:45 tak faltu mai he sub rhe hoo line too 2:45 ke baad aati hai 😍😍
@sameersharma3607,You are the best
@fulchandborban888,❣️
@khushbushukla4424,02:40 is amazing line and most popular
@bansalzone4696,"I'm here from Instagram reels😁😅😅. 
Anyone else!!!"
@_aditya_offl,don't worry !! you are not only to come here after insta reels
@kartikgupta901,2:38 for legend musical words.
@smile-we9rx,"Line op hai 
Odi aankh bhi kmini mera dil bhi kmina"
@riya237,Mai insta pe sun k aai
@shalu518,I love odhi ankh bhi kamina mara dil bhi kamina  these line in this song
@Reyank_Ahlawat,15.08.2021
@deepakkumarsharma3856,What's the voice of this man 😍
@Jaiswal884,Hamko shikna ha
@harshsharma3351,After instagram reels
@kirandeepkaur510,Nice song and video ❤❤❤🥰🥰😍😍
@sumitjana7286,O my god She is super cute 😍
@ashifkhan8261,RIP dinchaik Puja 🤣🤣😂😅
@ShahidKhan-jw8qw,WMK💚
@ezazahamad5285,Kon kon reels pe sun ke aayaa h
@tranuumtranuum6223,💞💞💞💞🥰🥰👌
@thakorrahul8506,How many watching in 2021
@sumitjana7286,What's the name of female lead?
@omkurada6443,Nice video 😍😍
@satpalbalmiki8275,My favourite song
@bapishaw8908,Scene 2.48 + song😍😍
@someshjaiswal5821,"Ohdi aankh vi kamini .. mera dil vi kamina 
Rocking ❤️"
@YOURDAD1267,"I came here only for 
Oh di ankh v kamini 
Mera dil bhi kaminaa😂😂😂😂"
@RP52KN,"Wow, 1100 Walt. Complete package . 💞👌🥇"
@sangambehera4955,Kon kon reels se direct yaha par aya hai ? 🤣 batao
@sdbfitness6948,Who is come here after seeing insta reels??😅
@Nishukrisaini,"I'm hearing after 7 years 😳 
Osm 👌...."
@lovelybhagat8837,Female artist da ki name aw
@sahjadahmed8831,🔥🔥🔥🔥🔥🔥🔥🔥🔥 mind blowing 😎🔥🔥😎🔥🔥😎😎🔥😎😎🔥🔥😎
@samar2833,Very nice song
@WakeUpCall3371,After two ads🤮😭
@arnabchakraborty5795,❤️❤️❤️❤️ such a lovely song s ❤️❤️
@anoopkumarshukla7058,Let's make this legendary song 100 million song😎😎😎
@omaccessories1039,Op song
@diwathelokman,"When I Listening this song, I feel very good & Listen repeat & repeat🔁 😘😘❤Salute sir."
@deepshikhasingh6985,Legendary song 😘😘
@samarthpathania6813,Legends listening after listening in the instagram reels😂❤️
@mohammadzishan5111,Legend came here after reel instagram
@isamratsingh,2:40
@bitugurjar130,Very nice song
@sandhyasingh611,"*Me listening this song, Yrr wo line kb aaega reels wala* 🤣🤣🤣💯"
@shaktisingh6413,Legends are here after insta reel 😂
@anjuverma6144,2:40 😘
@anjuverma6144,2021
@OFFSIDEFC7,Iegend people watching this after seven years in 2021😍😍😍
@ft.himani3310,Is gaane Ka naam ha POOJA &PATOLA also available on Spotify 🤩🤩😁
@vikasnankariya3348,Nice song
@ShubhamSingh-ic3tk,02:45 fav line
@srishtisingh1025,"Legend song 
Almost 99% log sirf ek line ke liye gaana sun rhe h ""odi ankh bhi kamini mera dil bhi kamina ""💗💗😵😵"
@kanakpanjabi9313,Whoo came from instagram 😂
@punjabistatus2222,Saade pind aaleya sirra karvaata 👌👌👌👌👌👌👌👌👌💯
@mithulalkumawat8981,Nice song
@biswajityadav2149,I love this song ❤❤❤❤❤❤❤❤🔥💯
@shubhamsinghal9548,No words😎🔥😎🤘🏻😂jinni jachda suit 🙈❣️💝
@rahuldhanekar2303,💥
@BSMusic,Reels.. Dekh Ke Kon Kon Aaye Ho Yaha 😀
@Mr22harshit,2:48 is what we wanted to listen!!
@PawanSahu-nh6xe,❣️ superb ❣️maza aa gaya 👌 really aapki aapki aawaj me jadu hai 🤩👍
@sunilwaliya8212,Ohdi akh vi kamini mera dil vi kamina
@desivlogs9815,Anyone on 2021
@adarshpatel8727,2:45 heaven resides here ❤️
@MayankRajput-ct3zl,"2:42 ""odi ankh vi kamini, mera dil vi kamina"" line"
@amanrajbhar2723,Bajjjn de raaja👁️😂
@ZafarAli-ro7se,Nice👏😊👍
@hindushivampandit5809,Bhut axcha mere liye to fit h
@technalism6332,Kon kon yahan reels dekh kar aaya he😂😁😅
@naveenpalariya8713,Awesome voice ✌️✌️✌️✌️✌️
@vivaviva7801,"Gjb ka song h🥰🥰🥰  
Such a adorable voice😍😍"
@JustForFun-so1fv,Legends are listing song in August 2021
@devsaini5857,Amazing voice 🙂
@muskanbharti2733,Super song
@sanskritipandey6357,How many of you come here after seeing reels 😂👍
@CWAM_07,Everyone is here new generation young boy and girl 😍😘
@dhirendrarav1870,Mast song wOw
@pradeeprawat4416,Hii what a song
@parvindersingh4531,Amazing voice brother 😍😍😍
@keertigaur49,Verry nice song and music
@SGSAMAR__VLOGGER,Pooja kaun hh jiii.....❤️
@healthpeace3847,❤️Lovely Song❤️
@v_aditya_13,Reels dekh ke kon kon Aaya hai??
@Mrinalkiduniya01,2:50
@theminibeast3124,"Ye song kon kon 2021 me sun raha hai 🤣Magical words ""ohdi ankh v kamini ,mera dil v kamina"
@deadmandeepu6150,Legends the magical words comes on 2.45 sec  Thanks me later 👍😎
@sayarakhatoon4381,Pls koi hindi translation bayega iska.. 😁
@arnav__1006,Legends are watching this song after 8 Years✌
@Prem-do3ud,"Legends are listening this song in 2021 
👇"
@cheranjeevkumar,Start music from 2.40 if u r legend 😂
@5___million__bk737,My favourite 🌹🌹🌹song
@SatyendraSingh-xi7fi,Thodi halki panjabi use kiya karo bhai. Jyadatar gane ki lyrics sar k uper se nikal gyi.
@Anshkr_02,"Legends are watching after 7 years 😍😍😍
The song is crossed 20 Millon in 2021 😍 because ye gana pichle 1 years se jada famous
Ohdi ankh bi kamini Mera Dil bhi kamini 😍🥰 ........ support this song one day this song will cross 100millon🙏👍🥰💯 dislike wale pagal h.  ,,,, Plz like those who are watching......nice song best"
@narren2190,Tujhe kinna parri karo
@lalchandbharti3938,Reason why you come to listen 2:40
@mansinghprajapati5793,Amazing song 😻💓💗
@Virginsociety,2:44 this line
@poojayadav-gh7if,I listen this song only one line ohhdi ankh bhi kamini Mera dil bhi kamina
@Ladla_vidhaysagarji_ka,2021 walo aao like thoko
@Jitu__rao,Just for a single line
@sanjogvishwakarma2928,Supper song 🔥🔥❤️❤️
@Eagle_nextgen,Public dimand Please remake this song sir🙏🙏🙏
@Sujeet1919,"Underrated singer , he is super ,"
@bobbykumar2368,2:45 Ohdi akh vi kamini
@anuragbajpai1003,Legends are listening in September 2021...
@neerajverma7095,2:46
@devendra2793,"I would like to suggest to the today's youth to listen the ""silent love"" also by this singer. You will definitely be amazed by music"
@UP54riderSplendor,Sabsakraib kar do bhai
@UP54riderSplendor,Hiii
@rockyaryan2777,Very talented singer
@SanjayKumar-bf9uh,Legendary song😘😘😘
@deepakshastri2287,Music is awesome 😍 😍
@anishhgupta,Masterpiece ❤️😇
@ajaysonane4115,Kon kon Instagram se aya hai like to banta hai 😘😘
@pritamkrishna1977,02:47 skip to this😂
@swapnilshendage3619,2:49 line listening 😍
@swapnilshendage3619,Nice song 🎵odi aak vi kamini mera dil vi kamina
@harshavardhansinghkalyanva8323,Bhai ye pooja Kon h yr 🤣🤣 or uski choti Behan 🤣🤣
@pritamparmar452,REELS 🥸
@kusumtiwari7457,Nice
@ankitsharma87894,❤️❤️❤️
@DMNSGAMINGYT,Who is after Instagram reels
@Satyam-du3yw,Legends are watching in 2021 😁
@Satyam-du3yw,Legends are watching in 2021 😁
@socialmediahacks9132,Fav line oodhi aankh v kmni Mera Dil v kamina ♥️🤪🤪🤪
